video_id	title	url	channel_name	upload_date	duration_seconds	view_count	like_count	description
Xk2NlK8dDpI	??LIVE Q&A: Trump UNLEASHES on Deep State - Epstein; Arctic Frost; BBC Scandals	https://www.youtube.com/watch?v=Xk2NlK8dDpI	Promethean Updates	20251120	7608	33719	3936	Get our FREE newsletter at https://www.PrometheanAction.com ? Join us for a live broadcast; with your hosts Barbara Boyd; Susan Kokinda and Adam Sturman. Thursday November 20th at 11am Eastern; 8am Pacific every Thursday. We take your questions from both the Youtube live chat and our Newsletter Subscribers!  This week's show: The patterns of Russiagate 2.0 are emerging?and we're tracking them in real time  We're witnessing another major British-directed operation against Trump and his administration. The patterns are familiar; new provocateurs are surfacing; and the goal is identical to the original Russiagate: prevent Americans from recognizing the economic revolution dismantling a century of British imperial control.  MI5 is panicking over Kash Patel. BBC executives resigned after getting caught manipulating Trump footage. The New York Times is openly reporting British intelligence fears about the Five Eyes alliance. And now we're seeing coordinated attacks featuring new faces pushing the same old narratives.  ?? Promethean Action LOGO TEE - Premium Heavyweight : https://shop.prometheanaction.com/products/promethean-action-logo-tee-forge-the-future  ???? E BOOK - IT'S THE BRITISH WHO MURDER OUR PRESIDENTS https://www.prometheanaction.com/it-is-the-british-who-murder-our-presidents/  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  ?? *Make a one-time donation to Promethean PAC* https://www.prometheanpac.com/donate_social_otm?recruiter_id=139893
o_P4-SJEX2o	British Empire's Isolation: Trump's Impact & Global Fight #shorts	https://www.youtube.com/watch?v=o_P4-SJEX2o	Promethean Updates	20251119	50	52420	6576	Russia publicly identifies the British Empire as a war threat; while the British admit to isolation. Trump's policies leave them behind. Don't get played! Join the real fight against globalists at Promethean Action. Let's finish what we started 250 years ago. Get our FREE newsletter at https://www.PrometheanAction.com. #BritishEmpire #WarThreat #Globalists #PrometheanAction #Trump
4eMUVvR3HTw	Gen Z Shock: Trump's 2024 Win & The Real Story #shorts	https://www.youtube.com/watch?v=4eMUVvR3HTw	Promethean Updates	20251118	26	14677	1221	18-28 year olds of every color and creed shocked the pundits in 2024 by voting for Donald Trump in massive numbers. Understand this to cut through the psychological warfare. Get our FREE newsletter at https://www.PrometheanAction.com. #GenZ #Trump #MAGA #2024Election
FvnCeVVrLZE	Brits Aim Russiagate 2.0 At Trump Youth #shorts	https://www.youtube.com/watch?v=FvnCeVVrLZE	Promethean Updates	20251118	19	20494	1388	Are British media forces launching Russiagate 2.0? New campaign aimed directly at Gen Z and the youth wing of MAGA?right as Trump's policies boost middle class income. Get our FREE newsletter at https://www.PrometheanAction.com. #Russiagate #GenZ #MAGA #Trump
PnMqBEKUBRY	Gen Z Now Targeted as the New Jacobins #shorts	https://www.youtube.com/watch?v=PnMqBEKUBRY	Promethean Updates	20251118	30	17541	1443	The real story of Gen Z; the 18-28 year olds who shocked the pundits in 2024. Are they now being targeted as a Jacobin shock force for regime change operations? Get our FREE newsletter at https://www.PrometheanAction.com. #GenZ #Trump #Politics #Election2024 #RegimeChange
aX5lBIPHPpc	Strategic Overview - DON'T SHORT THE USA! - November 17; 2025	https://www.youtube.com/watch?v=aX5lBIPHPpc	Promethean In-Depth	20251118	2774	1284	58	Get our FREE newsletter at https://www.PrometheanAction.com ? In this episode; the discussion focuses on the aftermath of the government shutdown and President Trump?s take on the healthcare crisis in the United States. Kesha Rogers and Brian Lantz analyze Trump's proposal to redirect funds from insurance companies to citizens; allowing them to purchase better healthcare. Key issues include the financial burden of healthcare; inefficiencies in the system; and potential solutions such as health savings accounts. Historical context; like the Hill-Burton Act; and current legislative efforts are explored. Guest Brian Lantz provides insights into the economic implications and necessary reforms. The episode highlights the importance of a healthy workforce and the need to expand medical training and facilities.  00:00 Government Reopens Amidst Healthcare Crisis 01:44 Trump's Proposal to Redirect Healthcare Funds 03:45 Analyzing the Current Healthcare System 06:09 Legislative Efforts and Direct Primary Care 10:14 The Impact of Overhead Costs on Healthcare 26:02 Historical Context and the Hill-Burton Act 33:13 Future Directions and Collaborative Solutions 39:36 Open Discussion and Expert Insights
8ibdyL-HOdE	Russia Backs Trump in Fight Against British	https://www.youtube.com/watch?v=8ibdyL-HOdE	Promethean Updates	20251118	1007	301240	40189	Get our FREE newsletter at https://www.PrometheanAction.com ? In this episode; Susan Kokinda delves into recent controversial statements by Russian official Kirill Dmitriev; accusing the British and the BBC of manipulating global politics. Highlighting how Trump's policies challenge the globalist agenda; Kokinda explains the historical British influence on American policies and the ongoing geopolitical struggle. She analyzes a Guardian article revealing Britain's current isolation and discusses Trump's economic revolution aimed at restoring American industrial might.   ?? PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ???? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Midweek Update - Russia Backs Trump in Fight Against British - November 19; 2025 02:04 The Guardian Spills The Beans 09:06 Dismantling The Globalist Class 11:07 Power to the People; Not Wall Street
Psol31Ft7vQ	British Intelligence Lures the Young to Kill Trump?s Revolution	https://www.youtube.com/watch?v=Psol31Ft7vQ	Promethean Updates	20251117	1021	78731	10086	Get our FREE Newsletter at https://www.PrometheanAction.com ? This episode discusses the economic improvements under Trump's policies as contrasted with Biden's term and addresses the launch of 'Russiagate 2.0' targeting Gen Z. It delves into how the youth; led by figures like Charlie Kirk; are pivotal in shaping the future of the MAGA movement. The video also exposes British media's psychological operations aimed at splintering MAGA's youth wing and advocates for continued support and mobilization of young Americans for Trump's vision.   ?? PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ???? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 Intro 05:40 Charlie Kirk's Army: The Youth Vote That Shocked the Empire 10:54 The Weaponization of Gen Z: From MAGA to Regime Change
YuxJCaDvnTk	Trump's Economic Vision vs. Republican Blindness #shorts	https://www.youtube.com/watch?v=YuxJCaDvnTk	Promethean Updates	20251116	66	18115	2205	The Trump administration's economic policies are under fire; even as some Fed economists admit tariffs can actually lower inflation. The key: bringing manufacturing and supply chains back to the United States. #Tariffs #Inflation #Economics #SupplyChain #Manufacturing #Trump #FreeTrade
ow97RVFIGGM	An American Century of Peace And Prosperity Through a New Bretton Woods Agreement	https://www.youtube.com/watch?v=ow97RVFIGGM	Promethean In-Depth	20251116	3882	1164	68	Get our FREE newsletter at https://www.PrometheanAction.com ? Join Tony Papert and speaker Will Wertz for an in-depth discussion on reclaiming an era of peace and prosperity by establishing a new Bretton Woods Agreement. The seminar delves into the historical context of the original Bretton Woods system dismantled under Nixon; the antagonistic role of the British and French; and the agenda of President Trump against current geopolitical and economic pressures. Wertz proposes a reformation of international monetary systems to align with principles of national sovereignty; technological advancement; and fair trade; highlighting the American economic model's historical successes and future potential.  00:00 Introduction and Speaker Introduction 00:53 Historical Context: Bretton Woods and Nixon's Policies 02:23 The British Influence and American Revolution 08:00 The American System vs. The British System 16:10 Franklin D. Roosevelt and the Original Bretton Woods System 35:31 The Decline of Bretton Woods and Rise of Globalization 40:26 President Trump's Vision for a New Bretton Woods System 48:10 Proposals for a New Bretton Woods Agreement 01:01:49 Conclusion: The Path Forward
a_vZ59XmrNA	BBC Caught Manipulating Trump's Speech: Exposing Soft Power's Deception! #shorts	https://www.youtube.com/watch?v=a_vZ59XmrNA	Promethean Updates	20251115	22	20994	1837	The BBC; a tool of British soft power; is under fire. They're accused of selectively editing Trump's January 6th speech to falsely suggest he incited violence. Truth exposed? Get our FREE newsletter at https://www.PrometheanAction.com. #BBC #Trump #January6th #FakeNews
5ipdOnnydp0	Trump Blackmail Plot: How Epstein and Wolff Tried to Take Down Trump! #shorts	https://www.youtube.com/watch?v=5ipdOnnydp0	Promethean Updates	20251115	22	34790	2669	Get our FREE newsletter at https://www.PrometheanAction.com. Emails reveal Trump-obsessed writer Michael Wolff encouraged Jeffrey Epstein to blackmail then-candidate Donald Trump. In 2018; Epstein worked with Obama's lawyer on indicting Trump. The line the Democrats tried to sell. #MichaelWolff #JeffreyEpstein #DonaldTrump #KathrynRuemmler #PoliticalScandal
CKmLnfPW2lw	Trump vs Epstein: The Untold Story of Media Weaponization #shorts	https://www.youtube.com/watch?v=CKmLnfPW2lw	Promethean Updates	20251115	28	34657	2798	Trump fights back as enemies try to use Epstein. But their narrative backfires as Trump sues BBC and attacks the London-based financial machine. Who really controls the sex; drugs; and regime change racket? Get our FREE newsletter at https://www.PrometheanAction.com. #DonaldTrump #Epstein #BBC #FinancialPower #RegimeChange
EbVdlF-8bvM	TRUMP UNLEASHES FURY on Epstein's Democrat Enablers; Exposes Empire's Shameful Cover-Up	https://www.youtube.com/watch?v=EbVdlF-8bvM	Promethean Updates	20251115	879	96473	13497	Get our FREE Newsletter at https://www.PrometheanAction.com ? In this episode Barbara Boyd breaks down the ongoing efforts by Donald Trump to counter the narratives surrounding the Epstein scandal and British financial influence. Explosive revelations show Epstein believed Trump turned him into the authorities; sparking a bitter enmity. Trump's upcoming lawsuit against the BBC; efforts to disrupt the British drug trade in the Caribbean; and a congressional vote on releasing Epstein files all highlight the intense political and financial battles at play. Additionally; the episode delves into economic issues; discussing the affordability crisis and Republican struggles with economic policies ahead of the midterms. Stay tuned for a deep dive into these critical issues.  ?? PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ???? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Saturday Wrap-Up - TRUMP UNLEASHES FURY on Epstein's Democrat Enablers; Exposes UK's Shameful Cover-Up - November 15; 2025 02:30 Epstein is Turned on Democrats 05:59 Trump Is Taking Down the Modern British Empire 11:04 Republicans Can't Talk Economics?We Must Fix This Before Midterms
